,Date,Indian rupee (INR),GDP,Inflation
0,1979-01-31,59.18373729846176,-5.238182704462176,15.7280432071614
1,1979-02-28,64.67701385717754,-5.238182704462176,15.7280432071614
2,1979-03-30,62.37759246258927,-5.238182704462176,15.7280432071614
3,1979-04-30,64.72266791730499,-5.238182704462176,15.7280432071614
4,1979-05-31,72.44881382521197,-5.238182704462176,15.7280432071614
5,1979-06-29,70.42781789590803,-5.238182704462176,15.7280432071614
6,1979-07-31,75.68735852706988,-5.238182704462176,15.7280432071614
7,1979-08-31,81.26583456419252,-5.238182704462176,15.7280432071614
8,1979-09-28,102.5692407480311,-5.238182704462176,15.7280432071614
9,1979-10-31,101.03693616657029,-5.238182704462176,15.7280432071614
10,1979-11-30,106.42829485866352,-5.238182704462176,15.7280432071614
11,1979-12-31,134.70005385378656,-5.238182704462176,15.7280432071614
12,1980-01-31,171.35094041962537,6.735821528819798,11.508320807462
13,1980-02-29,165.1931079293361,6.735821528819798,11.508320807462
14,1980-03-31,133.5976047539483,6.735821528819798,11.508320807462
15,1980-04-30,133.59310364942868,6.735821528819798,11.508320807462
16,1980-05-30,133.49825894705123,6.735821528819798,11.508320807462
17,1980-06-30,165.59016964945863,6.735821528819798,11.508320807462
18,1980-07-31,154.74893790651726,6.735821528819798,11.508320807462
19,1980-08-29,157.65504388885554,6.735821528819798,11.508320807462
20,1980-09-30,167.547185593091,6.735821528819798,11.508320807462
21,1980-10-31,157.89874654784575,6.735821528819798,11.508320807462
22,1980-11-28,156.63586522263003,6.735821528819798,11.508320807462
23,1980-12-31,148.54705889342893,6.735821528819798,11.508320807462
24,1981-01-30,132.5642797592326,6.006203626014965,10.8275819794853
25,1981-02-27,131.2676401501198,6.006203626014965,10.8275819794853
26,1981-03-31,136.33491931680126,6.006203626014965,10.8275819794853
27,1981-04-30,128.5537956322619,6.006203626014965,10.8275819794853
28,1981-05-29,130.09703146755606,6.006203626014965,10.8275819794853
29,1981-06-30,119.07864911102158,6.006203626014965,10.8275819794853
30,1981-07-31,117.51483679792352,6.006203626014965,10.8275819794853
31,1981-08-31,122.817780936953,6.006203626014965,10.8275819794853
32,1981-09-30,124.43624951921774,6.006203626014965,10.8275819794853
33,1981-10-30,124.62851098369812,6.006203626014965,10.8275819794853
34,1981-11-30,122.65349062198732,6.006203626014965,10.8275819794853
35,1981-12-31,116.55095741579603,6.006203626014965,10.8275819794853
36,1982-01-29,114.00751185475188,3.475733239699608,8.09586310062346
37,1982-02-26,108.47276083296258,3.475733239699608,8.09586310062346
38,1982-03-31,96.05389195589864,3.475733239699608,8.09586310062346
39,1982-04-30,106.8086381905704,3.475733239699608,8.09586310062346
40,1982-05-31,98.77641717533004,3.475733239699608,8.09586310062346
41,1982-06-30,95.54912523477118,3.475733239699608,8.09586310062346
42,1982-07-30,104.98408332280074,3.475733239699608,8.09586310062346
43,1982-08-31,126.45853147838444,3.475733239699608,8.09586310062346
44,1982-09-30,122.97017547568832,3.475733239699608,8.09586310062346
45,1982-10-29,132.0881272025512,3.475733239699608,8.09586310062346
46,1982-11-30,132.70445701427178,3.475733239699608,8.09586310062346
47,1982-12-31,138.89186819140426,3.475733239699608,8.09586310062346
48,1983-01-31,160.86722497852716,7.288892903057032,8.55285960224113
49,1983-02-28,134.93668334853163,7.288892903057032,8.55285960224113
50,1983-03-31,131.95663064908553,7.288892903057032,8.55285960224113
51,1983-04-29,137.81031707683562,7.288892903057032,8.55285960224113
52,1983-05-31,141.19804124277195,7.288892903057032,8.55285960224113
53,1983-06-30,134.5061848519777,7.288892903057032,8.55285960224113
54,1983-07-29,137.95853201851696,7.288892903057032,8.55285960224113
55,1983-08-31,135.66521926577676,7.288892903057032,8.55285960224113
56,1983-09-30,132.5684593562865,7.288892903057032,8.55285960224113
57,1983-10-31,126.14248963961482,7.288892903057032,8.55285960224113
58,1983-11-30,135.6308179669483,7.288892903057032,8.55285960224113
59,1983-12-30,128.44351857153154,7.288892903057032,8.55285960224113
